,Exp Count,Kill
997,0.160000043,3.706667655
998,0.129496496,3.064750406
999,0.108597324,3.570137039
1000,0.087378598,2.708736549
1001,0.132158602,3.39647607
1002,0.108597324,3.488689046
1003,0.04166669,3.500001944
1004,0.157894758,3.907895251
1005,0.111111173,3.500001944
1006,0.037500045,3.468754119
1007,0.148148093,3.691356658
1008,0.20869567,3.730435107
1009,0.102564089,3.217948305
1010,0.214285883,3.064288122
1011,0.189473963,3.757900275
1012,0.125748654,3.215572713
1013,0.201923261,3.461541624
1014,0.075000019,2.8000007
1015,0.071090101,3.597159126
1016,0.164383629,3.342467127
1017,0.163636416,3.777273929
1018,0.147727138,3.704542087
1019,0.105263158,2.842105263
1020,0.177966117,2.567796828
1021,0.195980146,3.57286881
1022,0.203007626,3.022557982
1023,0.191234938,3.717129105
1024,0.126760653,3.591551825
1025,0.184834263,3.454978923
1026,0.181818182,4.012987013
1027,0.090517234,3.400861776
1028,0.094117581,3.823526713
1029,0.121076271,3.511211865
1030,0.136363815,3.545459179
1031,0.242553171,3.995744341
1032,0.128755359,3.566523452
1033,0.188340866,3.672646893
1034,0.167381967,3.862660778
1035,0.160000043,3.573334286
1036,0.168103434,3.594827276
1037,0.062761488,3.589957108
1038,0.09230782,3.692312805
1039,0.166666759,3.819446566
1040,0.153846134,3.525640574
1041,0.146666706,3.520000939
1042,0.294392702,3.939254729
1043,0.109589086,3.726028929
1044,0.147541201,3.737710433
1045,0.125000031,3.00000075
1046,0.12195116,3.634144569
1047,0.11999994,2.57999871
1048,0.147540917,3.36885094
1049,0.20869567,2.947826343
1050,0.273972715,3.7534262
1051,0.118110273,2.905512726
1052,0.106194681,2.654867022
1053,0.191176667,3.794121553
1054,0.156250244,3.640630688
1055,0.11594213,3.536234959
1056,0.090909036,2.787877098
1057,0.187499854,3.867184479
1058,0.107623352,4.008969868
1059,0.201492658,3.201494449
1060,0.195348937,3.530234364
1061,0.180555656,3.361112978
1062,0.144230901,3.576926344
1063,0.188340866,4.089687382
1064,0.172566402,3.570797092
1065,0.15126053,2.722689533
1066,0.132353077,3.338238731
1067,0.054298662,3.882354347
1068,0.12406002,3.789469695
1069,0.02857142,2.742856359
1070,0.267327024,3.846538843
1071,0.135000155,3.780004347
1072,0.214285867,3.657145469
1073,0.128755359,3.373390413
1074,0.206106949,3.229008866
1075,0.189320572,3.466022783
1076,0.158653991,3.432695443
1077,0.152284465,3.502542694
1078,0.208955473,3.462690702
1079,0.191780901,3.424658942
1080,0.194805397,3.642860928
1081,0.064516087,2.419353278
1082,0.137056018,3.532999587
1083,0.128834506,3.441721803
1084,0.236111242,3.597224221
1085,0.141025623,3.564102107
1086,0.045454566,2.863637665
1087,0.184834263,3.952609632
1088,0.153191476,3.599999694
1089,0.200000277,3.661543531
1090,0.18090475,3.723622768
1091,0.175675723,3.554055015
1092,0.156521753,2.739130673
1093,0.136363559,2.011362494
1094,0.173077081,3.562503254
1095,0.155172441,2.508621122
1096,0.102272669,2.318180501
1097,0.163179869,3.891212249
1098,0.190677934,4.080507783
1099,0.050000013,2.725000681
1100,0.181034514,2.689655636
1101,0.160000043,3.680000981
1102,0.201219758,3.384150468
1103,0.193916165,3.798475477
1104,0.13452919,3.71300565
1105,0.092664021,3.77605886
1106,0.138888966,3.972224429
1107,0.206896587,2.586207342
1108,0.163179869,3.364015751
1109,0.191999892,3.599997984
1110,0.179723585,3.829494852
1111,0.123711276,2.226802976
1112,0.159090981,3.204546911
1113,0.157894737,2.368421053
1114,0.128342438,3.705887902
1115,0.113636415,2.863637665
1116,0.165137584,2.477063766
1117,0.107142838,2.973213755
1118,0.145833455,2.895835747
1119,0.258992992,3.345326148
1120,0.118811834,2.554454434
1121,0.030927819,2.474225529
1122,0.249999773,3.874996477
1123,0.294642805,2.651785241
1124,0.237410243,2.892088412
1125,0.176470652,3.447965049
1126,0.170616243,3.511851004
1127,0.103448294,2.767241856
1128,0.096774131,2.483869365
1129,0.104347835,2.556521961
1130,0.197605027,3.574854581
1131,0.203007626,3.045114385
1132,0.197183237,3.676058927
1133,0.099056669,3.679247713
1134,0.199999943,2.77142778
1135,0.239264083,3.515341521
1136,0.250000333,3.816671756
1137,0.326087169,3.217393403
1138,0.166666645,3.717948241
1139,0.171428706,3.150002475
1140,0.26000026,3.14000314
1141,0.31343321,3.567168438
1142,0.148515013,3.59406332
1143,0.267857203,3.870536578
1144,0.142180203,3.511851004
1145,0.176470484,2.558822024
1146,0.156249902,2.781248262
1147,0.195348937,3.962792725
1148,0.118226717,3.73891994
1149,0.085714347,3.757145541
1150,0.149999925,2.93999853
1151,0.09292037,3.69026614
1152,0.309523957,3.261906315
1153,0.216494734,2.412369891
1154,0.130434794,3.391304643
1155,0.166666746,3.142858639
1156,0.090909132,3.136365062
1157,0.094170433,3.511211865
1158,0.201793785,3.551570622
1159,0.190476281,2.976191893
1160,0.176470551,3.718486614
1161,0.153846367,3.538466438
1162,0.147982109,3.57847646
1163,0.152073803,3.760370396
1164,0.115384571,2.30769142
1165,0.114285796,3.600002571
1166,0.163043354,2.445650313
1167,0.149999925,2.249998875
1168,0.13888885,2.805554776
1169,0.253521305,3.66197441
1170,0.062499961,2.65624834
1171,0.14876038,2.876034009
1172,0.265193736,3.745861527
1173,0.188340866,3.591929379
1174,0.168831169,3.532467532
1175,0.100000025,3.025000756
1176,0.025641026,2.769230769
1177,0.247706547,3.688075255
1178,0.210000242,3.660004209
1179,0.131250156,3.412504052
1180,0.115384721,3.750003425
1181,0.151079245,3.172664153
1182,0.144736861,3.421053082
1183,0.175000044,3.250000813
1184,0.176470551,3.655461417
1185,0.133663512,3.59406332
1186,0.162162162,2.783783784
1187,0.05853664,3.453661738
1188,0.134146276,3.646339685
1189,0.168224401,3.742992928
1190,0.101694898,3.572033293
1191,0.09459462,3.581082049
1192,0.253846291,3.161540164
1193,0.310345133,3.591136543
1194,0.171806183,3.581498113
1195,0.078260876,2.817391549
1196,0.178218016,3.415845304
1197,0.206477641,3.558702869
1198,0.163366515,3.415845304
1199,0.237409756,4.014383146
1200,0.094488219,3.094489164
1201,0.181034467,3.56896521
1202,0.149999873,3.680766116
1203,0.123456744,3.580245588
1204,0.182243101,3.644862027
1205,0.158590322,3.726872575
1206,0.093749941,2.562498398
1207,0.156249902,2.68749832
1208,0.187500073,2.835938608
1209,0.206896756,3.605914883
1210,0.107142838,2.598213822
1211,0.201793785,3.618835217
1212,0.239264083,3.496936592
1213,0.180451223,3.270678413
1214,0.171428787,3.754290434
1215,0.206008575,3.643776668
1216,0.129310367,2.844828077
1217,0.246154187,3.400004708
1218,0.139534955,3.809304275
1219,0.165137698,3.247708061
1220,0.081081103,3.567568532
1221,0.215246704,3.605382298
1222,0.03571426,1.964284311
1223,0.140186863,2.943924133
1224,0.129729912,3.681086254
1225,0.125874223,3.461541124
1226,0.342857574,3.600004526
1227,0.156398223,3.82464745
1228,0.076923077,2.743589744
1229,0.133333369,3.453334254
1230,0.136986358,3.506850756
1231,0.166666806,3.104169253
1232,0.161764872,3.63235668
1233,0.106060735,3.484852709
1234,0.116504798,2.300969757
1235,0.200000143,3.414288153
1236,0.121212048,2.272725895
1237,0.142857321,3.410718549
1238,0.167598009,3.452518981
1239,0.150000048,3.177273738
1240,0.188976437,3.047245054
1241,0.206422123,3.646790831
1242,0.105263158,2.5
1243,0.198113338,3.438681516
1244,0.098360611,3.614752469
1245,0.250995856,3.322707045
1246,0.225663757,3.557522754
1247,0.142180203,3.582941106
1248,0.115384721,3.403849263
1249,0.145946151,3.25946404
1250,0.103896104,3.61038961
1251,0.209790371,3.000002308
1252,0.257510719,3.708154347
1253,0.129310367,3.051724664
1254,0.200836761,3.677823191
1255,0.144230714,3.173075703
1256,0.224299202,3.757011628
1257,0.087866083,3.502091024
1258,0.160975759,3.629271656
1259,0.11999994,2.669998665
1260,0.090909091,3.857142857
1261,0.102564103,2.256410256
1262,0.174757197,2.242717358
1263,0.197674258,3.662787716
1264,0.164062372,3.855465738
1265,0.228699623,3.645741055
1266,0.130434683,2.282606959
1267,0.191176667,3.323532833
1268,0.12558146,3.432559896
1269,0.118421068,3.605263632
1270,0.189873298,2.620251506
1271,0.08333331,2.916665856
1272,0.172414031,3.517246231
1273,0.157894667,3.546557125
1274,0.161764872,3.63235668
1275,0.041666649,1.916665868
1276,0.172661995,3.302160649
1277,0.292035372,2.495575
1278,0.142857245,3.814288439
1279,0.116504798,2.67961035
1280,0.248407896,3.305735853
1281,0.108695723,3.000001957
1282,0.026315789,2.578947368
1283,0.135746655,3.71945836
1284,0.228915525,3.602407468
1285,0.05999997,2.3999988
1286,0.161764872,3.661768475
1287,0.118226717,3.576358203
1288,0.14062522,3.578130591
1289,0.083720973,3.460466887
1290,0.219827567,3.543103143
1291,0.174757451,3.524275266
1292,0.022388073,2.753732987
1293,0.165898694,3.552997029
1294,0.121621654,3.648649635
1295,0.169811433,3.523587233
1296,0.174887947,3.766817326
1297,0.130434794,2.634782838
1298,0.186528768,3.295341568
1299,0.16167684,3.502998207
1300,0.155378387,3.66932037
1301,0.123077093,3.476927891
1302,0.188405961,3.84058305
1303,0.219178172,3.452056213
1304,0.145631209,3.728158959
1305,0.153846154,2.641025641
1306,0.228813579,2.89830533
1307,0.268085084,3.880850734
1308,0.188811334,3.12587653
1309,0.187500171,3.692311065
1310,0.18292674,3.817071309
1311,0.13888885,2.277777145
1312,0.192660648,3.784405579
1313,0.139534955,3.516280869
1314,0.173077081,3.692311065
1315,0.162561737,3.871924997
1316,0.275109182,3.72052418
1317,0.167381967,3.618025596
1318,0.146341392,3.536583641
1319,0.178808101,3.437089052
1320,0.197368447,3.578947839
1321,0.17647077,3.764709758
1322,0,2.736842105
1323,0.232876808,3.49315212
1324,0.05999997,2.429998785
1325,0.135000155,3.510004037
1326,0.181034514,2.922414297
1327,0.107913747,3.086333156
1328,0.291261995,2.796115148
1329,0.146341599,3.643905816
1330,0.133928548,2.303571017
1331,0.183673732,4.025515955
1332,0.108108108,2.432432432
1333,0.119403128,3.656720784
1334,0.220588462,3.602944885
1335,0.081081103,3.6216226
1336,0.103448378,3.428574806
1337,0.159420428,3.84058305
1338,0.321428824,2.892859416
1339,0.082568849,3.481653133
1340,0.104347835,2.58260892
1341,0.252100883,3.100840857
1342,0.124999922,2.187498633
1343,0.200957101,3.789476767
1344,0.201219758,3.713419163
1345,0.229729792,3.675676669
1346,0.116504798,2.417474555
1347,0.137614654,2.779816004
1348,0.236220547,3.070867109
1349,0.127659507,2.712764514
1350,0.144927662,3.942032413
1351,0.151162668,3.953485154
1352,0.124138042,3.144830406
1353,0.214285676,2.758928079
1354,0.165137698,3.495414608
1355,0.222707433,3.681222868
1356,0.227272831,3.295456043
1357,0.303030119,2.939392158
1358,0.112149491,3.22429786
1359,0.28000028,3.62000362
1360,0.161290557,3.387101691
1361,0.250995856,3.5019898
1362,0.108108108,3
1363,0.239264083,3.404911944
1364,0.113207526,2.91509379
1365,0.103960509,3.668320827
1366,0.219827567,3.60775831
1367,0.116504798,2.388348355
1368,0.181395442,3.795350779
1369,0.153846302,3.403849427
1370,0.075630265,3.176471122
1371,0.115384571,2.82692199
1372,0.176470652,3.556562373
1373,0.105000121,3.43500395
1374,0.13452919,3.565023541
1375,0.144230714,2.711537419
1376,0.270386254,3.630901132
1377,0.158940534,3.417221485
1378,0.227273003,3.636368044
1379,0.147058737,2.999998235
1380,0.156398223,3.511851004
1381,0.189075591,3.441175748
1382,0.18090475,3.814075143
1383,0.114285682,2.82857062
1384,0.217194649,3.502263711
1385,0.104803498,3.641921556
1386,0.062500052,3.187502656
1387,0.19444439,2.861110316
1388,0.09574463,2.234041365
1389,0.120967781,3.120968749
1390,0.115384601,3.358973928
1391,0.058252484,3.451459662
1392,0.201922999,2.62499899
1393,0.1648354,3.346158626
1394,0.350000088,3.025000756
1395,0.205882565,3.647062578
1396,0.25000024,3.538464941
1397,0.100840353,2.672269357
1398,0.216101658,3.826270538
1399,0.230769314,3.665159698
1400,0.105726882,3.832599457
1401,0.088235242,2.588233772
1402,0.143712747,3.46707002
1403,0.125000031,2.975000744
1404,0.100840353,2.596639092
1405,0.157894667,3.619431586
1406,0.130434794,2.765217632
1407,0.252100883,3.100840857
1408,0.14925391,3.582093829
1409,0.096774143,3.713707731
1410,0.369565458,3.217393403
1411,0.129310367,2.87069015
1412,0.096153939,3.519234153
1413,0.169811289,2.745282501
1414,0.23999988,2.81999859
1415,0.217742006,2.927420299
1416,0.112499944,1.949999025
1417,0.17999991,2.75999862
1418,0.109756031,2.451218018
1419,0.134328318,1.701492029
1420,0.037499981,2.137498931
1421,0.140186863,2.551400915
1422,0.206896737,3.39310649
1423,0.028037373,3.168223115
1424,0.14876038,3.099174578
1425,0.136363802,3.742428779
1426,0.209302228,2.37209192
1427,0.074999963,2.062498969
1428,0.033707839,2.292133029
1429,0.113636415,3.204546911
1430,0.171428501,3.440814922
1431,0.201219758,3.676833752
1432,0.153409291,3.528413702
1433,0.036144561,2.204818215
1434,0.225000056,3.300000825
1435,0.125000195,3.593755615
1436,0.187499906,2.362498819
1437,0.152542386,3.177966371
1438,0.259615285,2.538460562
1439,0.107142838,2.758928079
1440,0.106194681,2.681415692
1441,0.103448205,2.103446825
1442,0.084112118,2.887849388
1443,0.214285883,3.08571671
1444,0.135135135,2.783783784
1445,0.05555554,2.555554846
1446,0.069767409,2.999998605
1447,0.03571433,3.160718237
1448,0.191176667,3.441180013
1449,0.05454545,2.836363379
1450,0.074999963,1.987499006
1451,0.159090981,2.977274081
1452,0.18090475,3.482416435
1453,0.059405917,2.405939641
1454,0.058252399,2.563105552
1455,0.093749941,2.343748535
1456,0.185840692,2.707964362
1457,0.146341499,3.024390982
1458,0.128205128,3.102564103
1459,0.183673732,3.612250058
1460,0.201922999,2.509614419
1461,0.058252399,2.737862749
1462,0.080357129,2.785713788
1463,0.223880864,3.313436792
1464,0.09292037,4.008850267
1465,0.211453763,3.687224994
1466,0.17647077,3.485297705
1467,0.164383629,3.534248028
1468,0.13888885,2.805554776
1469,0.195918287,3.746937246
1470,0.122950764,3.504096781
1471,0.109589086,3.438357577
1472,0,0
1473,#DIV/0!,#DIV/0!
1474,0,0
1475,0.248804899,4.880403791
1476,0.29228011,4.555157944
1477,0.211503215,4.786651698
1478,0.36305877,4.853522506
1479,0.072115263,4.312492743
1480,0.244093719,4.251955112
1481,0.049861344,4.171732441
1482,0.311688948,5.031550157
1483,0.218371603,4.487016508
1484,0.079999744,4.367986022
1485,0.195540946,4.749586662
1486,0.351956094,5.000011173
1487,0.225610031,4.786591203
1488,0.360236717,4.665360759
1489,0.301888074,4.297188054
1490,0.17030564,4.349344029
1491,0.252809557,4.297762467
1492,0.344427218,4.831964443
1493,0.265403976,4.673005714
1494,0.129807474,4.53605006
1495,0.245218116,4.700883463
1496,0.157894548,4.815783713
1497,0.135135044,4.574321234
1498,0.278146708,5.240085312
1499,0.303644032,4.712555377
1500,0.309416971,4.674886844
1501,0.248705436,4.673589659
1502,0.219101616,4.303380457
1503,0.196154223,5.01347118
1504,0.28685299,4.673313289
1505,0.263060241,4.908592163
1506,0.256410256,4.557692308
1507,0.285192634,4.716647407
1508,0.186045935,4.558125401
1509,0.332673728,4.835650267
1510,0.149625562,4.683280092
1511,0.069078834,4.085519596
1512,0.108280324,4.242040918
1513,0.478917899,5.019601748
1514,0.314786675,4.306854051
1515,0.249654644,4.169232562
1516,0.216367358,3.998635221
1517,0.17059734,3.682406005
1518,0.170956291,4.439348844
1519,0.275189294,4.22708801
1520,0.183080073,3.898773364
1521,0.244792432,4.80209834
1522,0.184524029,4.660719834
1523,0.236335355,4.562719304
1524,0.143058266,3.892026353
1525,0.178919162,3.782267863
1526,0.216367358,3.773946041
1527,0.220528269,3.994474311
1528,0.136585899,3.995137542
1529,0.233011001,3.957026114
1530,0.203884626,3.882129721
1531,0.159049738,4.031088191
1532,0.195562805,3.836359702
1533,0.258374318,4.172266771
1534,0.188455616,3.97284813
1535,0.136612395,4.032797904
1536,0.208624277,4.164140574
1537,0.209416434,3.974042102
1538,0.170923648,3.954819575
1539,0.233899098,4.169505659
1540,0.206731564,4.110592733
1541,0.182986317,4.213500731
1542,0.143312672,4.117850788
1543,0.227586952,3.956909514
1544,0.297946226,4.140425138
1545,0.18881175,4.138124187
1546,0.259532086,4.271282291
1547,0.300449913,4.237689065
1548,0.181651843,3.891753116
1549,0.201492951,4.197769809
1550,0.174757553,4.159229762
1551,0.159633438,4.122946371
1552,0.163543998,3.904612963
1553,0.17680642,4.106471685
1554,0.249098102,3.980154462
1555,0.211428934,4.045721221
1556,0.179191062,3.79191409
1557,0.245493734,4.219163491
1558,0.139806042,3.972821705
1559,0.218701342,4.045974826
1560,0.170886779,4.053814145
1561,0.168540273,4.10395564
1562,0.201724799,3.894840345
1563,0.197116143,4.110592733
1564,0.257976466,4.173393472
1565,0.188680046,3.962280972
1566,0.29646162,4.199135483
1567,0.168082036,4.01359529
1568,0.204236964,4.107432274
1569,0.253379192,4.464541356
1570,0.231203442,3.806398132
1571,0.196428805,3.910718941
1572,0.231840297,4.191672575
1573,0.204762782,4.147636823
1574,0.287102841,4.069370704
1575,0.183006536,4.045751634
1576,0.247117864,4.304793197
1577,0.181661434,4.089977427
1578,0.15875953,3.89234571
1579,0.230400922,4.14241657
1580,0.24402019,4.090926707
1581,0.156794944,4.04008306
1582,0.225000788,4.16001456
1583,0.224888601,4.097470318
1584,0.195562805,3.894612453
1585,0.259152133,4.216712677
1586,0.23039306,4.000015686
1587,0.232044712,4.071832203
1588,0.201735314,3.92407724
1589,0.215139742,4.254986013
1590,0.163445128,4.05449366
1591,0.137930939,4.158617822
1592,0.218978662,4.012783974
1593,0.275797943,4.311453551
1594,0.248120767,4.421060942
1595,0.182204393,3.995784723
1596,0.251786344,4.317867938
1597,0.233232738,4.111298663
1598,0.180451467,3.986849599
1599,0.251825461,4.538332762
1600,0.211078855,3.974569938
1601,0.187780329,4.135638203
1602,0.203314202,4.030139297
1603,0.179439688,3.925243183
1604,0.133928512,3.904016114
1605,0.206704373,3.988835729
1606,0.263637562,4.213655517
1607,0.154762089,4.208338343
1608,0.2000007,4.04001414
1609,0.212598718,4.057092205
1610,0.216367358,3.869646988
1611,0.249202313,4.054329938
1612,0.223102184,3.868686802
1613,0.241122081,3.897205732
1614,0.222656598,4.113287677
1615,0.134615902,3.831745507
1616,0.299585573,3.957026114
1617,0.162275519,3.819716059
1618,0.248121495,4.046636014
1619,0.208045537,4.044405239
1620,0.178572066,3.984708109
1621,0.150000491,3.900012776
1622,0.249636276,3.906588733
1623,0.243005635,4.139932365
1624,0.285047928,4.177587663
1625,0.237931814,4.044840837
1626,0.210441212,4.027746919
1627,0.201429636,3.754305558
1628,0.157303724,3.898885166
1629,0.163987797,3.993585183
1630,0.203884626,3.728176023
1631,0.228210096,4.093518596
1632,0.19292682,4.041816888
1633,0.181149655,4.170860355
1634,0.173175431,3.820046279
1635,0.264152065,4.132093014
1636,0.25321166,4.067900358
1637,0.177122229,3.846873405
1638,0.227210187,3.719514915
1639,0.164210561,3.745263946
1640,0.224852337,3.9704189
1641,0.220826408,3.883313172
1642,0.22770446,3.996213275
1643,0.253379192,3.937512637
1644,0.148809701,3.696432972
1645,0.229618145,4.237952285
1646,0.241936498,4.045178254
1647,0.199723716,3.794750595
1648,0.31444924,4.534018096
1649,0.299585573,4.21500258
1650,0.161043636,4.072103377
1651,0.202765911,4.221217609
1652,0.223548011,4.117754362
1653,0.257017463,4.174318106
1654,0.224216353,3.744413089
1655,0.21206966,3.817253884
1656,0.237342749,4.12501697
1657,0.199262507,3.741707082
1658,0.196639383,3.897493402
1659,0.182994894,4.031432978
1660,0.205480156,4.058233076
1661,0.231140612,4.237577878
1662,0.231933631,4.008418182
1663,0.198529886,4.009200757
1664,0.249654644,4.027761596
1665,0.170079437,3.822062893
1666,0.177102475,3.928454894
1667,0.180996294,3.832596528
1668,0.212389334,3.929202671
1669,0.170079437,3.99214233
1670,0.248276675,3.775874438
1671,0.255209131,4.036470947
1672,0.210763371,4.148002524
1673,0.203884626,4.106818901
1674,0.21206966,3.987944098
1675,0.221699054,4.089640003
1676,0.194196342,3.749998326
1677,0.184466736,4.063122575
1678,0.241158526,4.003231524
1679,0.286518464,3.935415368
1680,0.293311419,4.235005226
1681,0.231429795,4.174307778
1682,0.235809096,4.056789817
1683,0.297639014,4.124426336
1684,0.267460489,4.27936783
1685,0.287102841,4.015278864
1686,0.269159533,4.211225186
1687,0.246895522,4.080763718
1688,0.233011001,4.144267097
1689,0.264152065,4.174546024
1690,0.246576468,4.02741565
1691,0.287102841,3.873807899
1692,0.237171912,3.873807899
1693,0.280058082,4.20511454
1694,0.279945849,4.357962997
1695,0.233011001,4.131784365
1696,0.169708463,4.029207374
1697,0.261470438,5.346619638
1698,0.147708456,3.96266134
1699,0.212265052,4.235867039
1700,0.196970393,4.01516571
1701,0.253815555,3.815555149
1702,0.270459198,4.264933509
1703,0.228850091,3.948704292
1704,0.232559113,3.953504922
1705,0.208045537,3.898773364
1706,0.200893844,4.049127027
1707,0.234514416,4.000019469
1708,0.271494441,3.995493192
1709,0.271534194,4.195641263
1710,0.201924214,3.762383827
1711,0.225001158,3.926490798
1712,0.24570823,4.288004921
1713,0.266251265,4.08001938
1714,0.230770522,3.918903043
1715,0.341895488,4.555396218
1716,0.350848647,4.754253404
1717,0.157894321,4.405251565
1718,0.281768578,4.740341968
1719,0.35326183,4.760882502
1720,0.097560658,4.365839461
1721,0.242719389,4.35924023
1722,0.181347714,4.077732884
1723,0.097560658,4.593480997
1724,0.110526025,4.649987763
1725,0.284274595,4.766135759
1726,0.124628784,4.362007449
1727,0.165276011,3.921548987
1728,0.20124896,4.151344834
1729,0.211991525,4.586725733
1730,0.264848617,4.064222419
1731,0.182555929,4.472620262
1732,0.117469632,4.418665382
1733,0.21176508,4.223536865
1734,0.208762295,4.469059495
1735,0.097826108,4.376087908
1736,0.269416953,4.194166613
1737,0.205929169,4.441517754
1738,0.253142468,4.222631798
1739,0.207037741,4.262541717
1740,0.159794309,4.417539436
1741,0.29126157,4.463583566
1742,0.069970682,4.189494602
1743,0.2065223,4.43479466
1744,0.064024234,3.905478279
1745,0.257485338,4.604795934
1746,0.162680126,3.961739548
1747,0.189130476,5.015218482
1748,0.188889309,4.188898198
1749,0.097922616,4.379811561
1750,0.224824093,4.159245715
1751,0.203654661,4.402073831
1752,0.064342974,4.455750935
1753,0.255426562,4.41737702
1754,0.246729571,4.29533754
1755,0.248162358,4.180157048
1756,0.248849073,4.161309499
1757,0.223968918,4.237727682
1758,0.178861207,4.39835968
1759,0.101391811,4.139171593
1760,0.195945814,3.993240545
1761,0.229462959,4.168577087
1762,0.09285701,4.45713649
1763,0.236219728,4.527544795
1764,0.297399096,4.171022324
1765,0.058679592,4.09290153
1766,0.242389326,4.053873662
1767,0.267161955,4.463831002
1768,0.291667014,4.595243566
1769,0.296161581,4.458877142
1770,0.008849534,4.318572606
1771,0.301632197,3.941599115
1772,0.144902025,3.810386577
1773,0.227273531,4.055569893
1774,0.211765796,3.8206079
1775,0.1491716,4.033158084
1776,0.239341069,3.953254213
1777,0.267857462,4.857148639
1778,0.312992557,4.482289641
1779,0.152683096,3.957380783
1780,0.183962047,4.103768746
1781,0.197635769,3.66386311
1782,0.203703829,4.76543504
1783,0.289156975,4.234944861
1784,0.106266711,4.307888995
1785,0.257463215,4.343292496
1786,0.242647639,3.998171319
1787,0.226416056,4.033035989
1788,0.13274301,4.637155831
1789,0.060483839,4.076610766
1790,0.241573577,4.77529163
1791,0.232759624,3.986470385
1792,0.25423815,3.767809382
1793,0.231933631,3.857157119
1794,0.194737457,3.605274543
1795,0.262178965,3.906896381
1796,0.109090612,3.763626099
1797,0.225000563,4.167867563
1798,0.258334733,3.895854436
1799,0.223570927,3.8319017
1800,0.213968392,3.887092446
1801,0.189684555,3.763740899
1802,0.239733816,3.912322684
1803,0.257525342,3.622077213
1804,0.209104941,3.610260822
1805,0.212852688,3.686769197
1806,0.213570824,3.844274834
1807,0.185283667,3.883072602
1808,0.198151799,3.986814187
1809,0.208589213,3.914115232
1810,0.237438379,4.070372213
1811,0.241993572,4.010687575
1812,0.116882783,4.020767733
1813,0.130434416,4.081829949
1814,0.113030324,3.715871907
1815,0.184615887,4.0508986
1816,0.173077898,3.708812096
1817,0.189789271,3.812433595
1818,0.152542114,3.803383384
1819,0.218183039,3.818203179
1820,0.172103681,3.634424786
1821,0.129264239,3.576310605
1822,0.21232107,3.751005576
1823,0.169811453,3.665929596
1824,0.22641527,3.775807595
1825,0.19899967,3.83355968
1826,0.174529043,3.707562909
1827,0.179800362,3.705885232
1828,0.157069029,3.663635104
1829,0.168408322,3.963470277
1830,0.187499574,4.048286254
1831,0.187222343,3.682039404
1832,0.166424184,3.512426193
1833,0.211217814,3.705261651
1834,0.177998298,3.615590426
1835,0.097825821,3.61140323
1836,0.121252373,3.543698377
1837,0.271429444,3.800012214
1838,0.188268499,3.523895161
1839,0.175183351,3.727025798
1840,0.173685262,3.675022244
1841,0.173141089,3.516095961
1842,0.119866908,3.552721961
1843,0.171129599,3.516887872
1844,0.156492907,3.416206872
1845,0.206294211,3.909100477
1846,0.157500748,3.558766904
1847,0.19977818,3.612655415
1848,0.189789271,3.812433595
1849,0.084805531,3.816248888
1850,0.204189738,3.80499723
1851,0.1537274,3.642873547
1852,0.133185453,3.559381234
1853,0.17926897,3.768306929
1854,0.195332511,3.88453711
1855,0.231071884,3.646235996
1856,0.147727138,3.545451322
1857,0.203107816,3.72586305
1858,0.182657298,3.642075828
1859,0.196552063,3.631040743
1860,0.249085253,3.820528215
1861,0.239733816,3.672588869
1862,0.182609535,3.827346784
1863,0.21111158,3.650008111
1864,0.115384518,3.57692005
1865,0.266370906,3.695896323
1866,0.276359815,3.742511232
1867,0.208861619,3.906661641
1868,0.213096725,3.682577778
1869,0.210938423,4.232831019
1870,0.236256766,4.065399439
1871,0.289475099,4.08272672
1872,0.252919863,4.019480277
1873,0.241667976,3.995854978
1874,0.295775481,3.977123879
1875,0.237070192,3.931054816
1876,0.223881056,4.270531152
1877,0.272347814,3.854769062
1878,0.28967836,3.915652321
1879,0.260090969,3.923786171
1880,0.260870274,4.065228438
1881,0.234899171,4.067111364
1882,0.200311461,3.950328348
1883,0.261663498,4.174445578
1884,0.207302444,3.919189596
1885,0.303280429,4.155761549
1886,0.304015878,4.170180058
1887,0.294041449,4.096712617
1888,0.197142294,3.73713218
1889,0.286713988,4.076933055
1890,0.273649527,4.190891829
1891,0.1469068,4.09019459
1892,0.271187054,4.180800409
1893,0.181268444,3.779447059
1894,0.115384601,3.423076484
1895,0.255172238,4.310341855
1896,0.199262507,4.262003629
1897,0.251713191,4.284261247
1898,0.260303631,4.0932746
1899,0.22756123,4.03162646
1900,0.185184774,4.162953712
1901,0.357354781,4.182374468
1902,0.108910675,3.881180433
1903,0.221238351,3.893794972
1904,0.214285168,4.224479019
1905,0.151898494,3.854424281
1906,0.303318829,4.213288114
1907,0.135678562,3.527642623
1908,0.297030115,4.229708833
1909,0.270869747,4.277697709
1910,0.187499684,3.822108953
1911,0.228814335,4.245777104
1912,0.273073476,4.145407075
1913,0.263297102,4.292540634
1914,0.215164155,4.16188951
1915,0.202248327,3.716313013
1916,0.200836761,3.552300215
1917,0.310697097,4.156210351
1918,0.188810918,3.755239372
1919,0.22826149,3.923923706
1920,0.209184421,4.341852241
1921,0.181035076,4.132772159
1922,0.219925225,4.161661958
1923,0.18243213,3.628372372
1924,0.103896104,3.337662338
1925,0.188172549,4.04839798
1926,0.252747808,4.109899143
1927,0.02777777,2.583332616
1928,0.229907101,4.093467891
1929,0.180722543,3.961438147
1930,0.177897095,3.929908545
